# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  27350   0.27350 0.72650 86325   3281111 32.81
1       72650   9330    0.12842 0.87158 67985   3194786 43.98
2       63320   4108    0.06487 0.93513 61266   3126801 49.38
3       59212   2147    0.03626 0.96374 58139   3065535 51.77
4       57065   1287    0.02255 0.97745 56422   3007397 52.70
5       55778   864     0.01550 0.98450 55319   2950975 52.91
6       54914   636     0.01159 0.98841 54581   2895656 52.73
7       54278   505     0.00930 0.99070 54017   2841075 52.34
8       53773   424     0.00788 0.99212 53555   2787059 51.83
9       53349   372     0.00697 0.99303 53159   2733503 51.24
10      52977   336     0.00634 0.99366 52806   2680344 50.59
11      52641   308     0.00585 0.99415 52485   2627538 49.91
12      52333   284     0.00543 0.99457 52189   2575053 49.21
13      52049   263     0.00506 0.99494 51916   2522864 48.47
14      51786   245     0.00474 0.99526 51662   2470948 47.71
15      51541   231     0.00448 0.99552 51425   2419286 46.94
16      51310   222     0.00432 0.99568 51198   2367861 46.15
17      51088   218     0.00428 0.99572 50979   2316663 45.35
18      50870   221     0.00435 0.99565 50760   2265684 44.54
19      50649   229     0.00453 0.99547 50535   2214924 43.73
20      50420   242     0.00479 0.99521 50300   2164388 42.93
21      50178   256     0.00510 0.99490 50051   2114088 42.13
22      49922   270     0.00541 0.99459 49788   2064037 41.35
23      49652   283     0.00569 0.99431 49511   2014249 40.57
24      49369   292     0.00592 0.99408 49224   1964738 39.80
25      49077   299     0.00610 0.99390 48928   1915514 39.03
26      48778   304     0.00624 0.99376 48626   1866586 38.27
27      48474   309     0.00637 0.99363 48320   1817959 37.50
28      48165   314     0.00651 0.99349 48008   1769639 36.74
29      47851   320     0.00668 0.99332 47692   1721631 35.98
30      47531   326     0.00687 0.99313 47369   1673940 35.22
31      47205   335     0.00709 0.99291 47038   1626571 34.46
32      46870   344     0.00734 0.99266 46699   1579533 33.70
33      46526   355     0.00763 0.99237 46349   1532834 32.95
34      46171   367     0.00794 0.99206 45989   1486484 32.20
35      45804   379     0.00828 0.99172 45616   1440496 31.45
36      45425   393     0.00865 0.99135 45230   1394880 30.71
37      45032   407     0.00904 0.99096 44830   1349651 29.97
38      44625   422     0.00945 0.99055 44415   1304821 29.24
39      44203   437     0.00988 0.99012 43986   1260406 28.51
40      43766   453     0.01034 0.98966 43541   1216420 27.79
41      43313   469     0.01084 0.98916 43080   1172879 27.08
42      42844   488     0.01138 0.98862 42602   1129799 26.37
43      42356   507     0.01198 0.98802 42104   1087198 25.67
44      41849   529     0.01263 0.98737 41586   1045093 24.97
45      41320   551     0.01333 0.98667 41046   1003507 24.29
46      40769   574     0.01408 0.98592 40484   962461  23.61
47      40195   597     0.01486 0.98514 39898   921977  22.94
48      39598   621     0.01567 0.98433 39289   882078  22.28
49      38977   643     0.01649 0.98351 38657   842789  21.62
50      38334   663     0.01731 0.98269 38004   804132  20.98
51      37671   682     0.01812 0.98188 37332   766127  20.34
52      36989   700     0.01892 0.98108 36640   728796  19.70
53      36289   715     0.01971 0.98029 35933   692156  19.07
54      35574   731     0.02054 0.97946 35210   656223  18.45
55      34843   747     0.02144 0.97856 34471   621013  17.82
56      34096   767     0.02250 0.97750 33714   586542  17.20
57      33329   792     0.02376 0.97624 32935   552827  16.59
58      32537   822     0.02527 0.97473 32129   519892  15.98
59      31715   858     0.02707 0.97293 31289   487763  15.38
60      30857   899     0.02913 0.97087 30411   456474  14.79
61      29958   941     0.03140 0.96860 29491   426063  14.22
62      29017   981     0.03381 0.96619 28530   396572  13.67
63      28036   1018    0.03632 0.96368 27530   368043  13.13
64      27018   1051    0.03890 0.96110 26495   340513  12.60
65      25967   1080    0.04157 0.95843 25429   314018  12.09
66      24887   1105    0.04440 0.95560 24337   288588  11.60
67      23782   1128    0.04744 0.95256 23220   264252  11.11
68      22654   1150    0.05077 0.94923 22081   241032  10.64
69      21504   1170    0.05443 0.94557 20921   218951  10.18
70      20334   1188    0.05845 0.94155 19741   198031  9.74
71      19146   1203    0.06282 0.93718 18546   178289  9.31
72      17943   1212    0.06754 0.93246 17338   159744  8.90
73      16731   1215    0.07260 0.92740 16123   142406  8.51
74      15516   1211    0.07803 0.92197 14910   126283  8.14
75      14305   1199    0.08382 0.91618 13704   111373  7.79
76      13106   1180    0.09001 0.90999 12514   97669   7.45
77      11926   1152    0.09661 0.90339 11347   85155   7.14
78      10774   1116    0.10358 0.89642 10213   73807   6.85
79      9658    1070    0.11083 0.88917 9119    63595   6.58
80      8588    1015    0.11817 0.88183 8075    54476   6.34
81      7573    949     0.12535 0.87465 7093    46401   6.13
82      6624    875     0.13211 0.86789 6180    39308   5.93
83      5749    795     0.13822 0.86178 5345    33128   5.76
84      4954    711     0.14356 0.85644 4592    27783   5.61
85      4243    628     0.14808 0.85192 3922    23192   5.47
86      3615    549     0.15187 0.84813 3334    19269   5.33
87      3066    475     0.15502 0.84498 2823    15935   5.20
88      2591    408     0.15764 0.84236 2382    13113   5.06
89      2183    349     0.15984 0.84016 2004    10731   4.92
90      1834    297     0.16173 0.83827 1681    8727    4.76
91      1537    251     0.16344 0.83656 1408    7046    4.58
92      1286    212     0.16505 0.83495 1177    5638    4.38
93      1074    179     0.16666 0.83334 982     4461    4.15
94      895     151     0.16835 0.83165 817     3479    3.89
95      744     127     0.17020 0.82980 679     2661    3.58
96      617     106     0.17227 0.82773 562     1983    3.21
97      511     89      0.17462 0.82538 465     1420    2.78
98      422     75      0.17728 0.82272 383     955     2.26
99      347     63      0.18027 0.81973 315     572     1.65
100     284     52      0.18363 0.81637 257     257     0.91
