# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 128-129
# №65 1896-97 II вариант
# Таблица построена для православного населения 50 губерний б. Европейской России по данным об умерших за 1896/97 г. и данным о родившихся за 1775—1897 гг.
# Техническое замечание: строки возрастов 49–50 отсутствуют на скане между PDF-страницами 159 и 160; соответствующие значения восстановлены по смежным lₓ/Tₓ/Lₓ и табличным тождествам."

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

33	45803	484	0.01057	0.98943	45562	1392864	30.41	31.84
34	45319	490	0.01081	0.98919	45075	1347302	29.73	31.04
35	44829	497	0.01109	0.98891	44581	1302227	29.05	30.24
36	44332	507	0.01144	0.98856	44079	1257646	28.37	29.44
37	43825	519	0.01184	0.98816	43566	1213567	27.69	28.64
38	43306	531	0.01226	0.98774	43042	1170001	27.02	27.85
39	42775	540	0.01262	0.98738	42507	1126959	26.35	27.06
40	42235	546	0.01293	0.98707	41962	1084452	25.68	26.27
41	41689	549	0.01317	0.98683	41414	1042490	25.01	25.49
42	41140	551	0.01339	0.98661	40864	1001076	24.33	24.71
43	40589	552	0.0136	0.9864	40312	960212	23.66	23.93
44	40037	556	0.01389	0.98611	39760	919900	22.98	23.15
45	39481	564	0.01429	0.98571	39200	880140	22.29	22.37
46	38917	575	0.01478	0.98522	38630	840940	21.61	21.59
47	38342	588	0.01534	0.98466	38049	802310	20.93	20.82
48	37754	602	0.01595	0.98405	37454	764261	20.24	20.05
49	37152	620	0.01669	0.98331	36844	726807	19.56	19.28
50	36532	640	0.01752	0.98248	36214	689963	18.88	18.53
51	35892	667	0.01858	0.98142	35560	653749	18.21	17.78
52	35225	699	0.01984	0.98016	34878	618189	17.55	17.04
53	34526	735	0.02129	0.97871	34162	583311	16.89	16.31
54	33791	774	0.02291	0.97709	33407	549149	16.25	15.6
55	33017	813	0.02462	0.97538	32613	515742	15.62	14.9
56	32204	856	0.02658	0.97342	31780	483129	15	14.22
57	31348	901	0.02874	0.97126	30902	451349	14.4	13.55
58	30447	950	0.0312	0.9688	29976	420447	13.81	12.91
59	29497	1006	0.03411	0.96589	28999	390471	13.24	12.28
60	28491	1062	0.03727	0.96273	27965	361472	12.69	11.67
61	27429	1118	0.04076	0.95924	26874	333507	12.16	11.09
62	26311	1166	0.04432	0.95568	25732	306633	11.65	10.53
63	25145	1204	0.04788	0.95212	24546	280901	11.17	10
64	23941	1230	0.05138	0.94862	23329	256355	10.71	9.48
65	22711	1248	0.05495	0.94505	22089	233026	10.26	8.98
66	21463	1259	0.05866	0.94134	20835	210937	9.83	8.51
67	20204	1267	0.06271	0.93729	19571	190102	9.41	8.04
68	18937	1273	0.06722	0.93278	18301	170531	9.01	7.61
69	17664	1280	0.07246	0.92754	17024	152230	8.62	7.19
70	16384	1280	0.07812	0.92188	15744	135206	8.25	6.79
71	15104	1275	0.08441	0.91559	14465	119462	7.91	6.43
72	13829	1261	0.09119	0.90881	13196	104997	7.59	6.1
73	12568	1231	0.09795	0.90205	11949	91801	7.3	5.81
74	11337	1185	0.10453	0.89547	10740	79852	7.04	5.55
75	10152	1124	0.11072	0.88928	9585	69112	6.81	5.32
76	9028	1054	0.11675	0.88325	8495	59527	6.59	5.1
77	7974	972	0.1219	0.8781	7481	51032	6.4	4.91
78	7002	888	0.12682	0.87318	6551	43551	6.22	4.73
79	6114	806	0.13183	0.86817	5704	37000	6.05	4.56
80	5308	729	0.13734	0.86266	4938	31296	5.9	4.4
81	4579	653	0.14261	0.85739	4247	26358	5.76	4.25
82	3926	581	0.14799	0.85201	3629	22111	5.63	4.12
83	3345	514	0.15366	0.84634	3082	18482	5.53	4.01
84	2831	447	0.15789	0.84211	2603	15400	5.44	3.94
85	2384	383	0.16065	0.83935	2188	12797	5.37	3.91
86	2001	326	0.16292	0.83708	1834	10609	5.3	3.91
87	1675	275	0.16418	0.83582	1534	8775	5.24	3.94
88	1400	228	0.16286	0.83714	1282	7241	5.17	4.01
89	1172	188	0.16041	0.83959	1075	5959	5.08	4.1
90	984	155	0.15752	0.84248	903	4884	4.96	4.15
91	829	128	0.1544	0.8456	763	3981	4.8	4.11
92	701	106	0.15121	0.84879	647	3218	4.59	3.93
93	595	91	0.15294	0.84706	549	2571	4.32	3.69
94	504	82	0.1627	0.8373	462	2022	4.01	3.36
95	422	76	0.18009	0.81991	383	1560	3.7	2.98
96	346	70	0.20231	0.79769	311	1177	3.4	2.66
97	276	66	0.23913	0.76087	242	866	3.14	2.35
98	210	56	0.26667	0.73333	181	624	2.97	2.07
99	154	46	0.2987	0.7013	130	443	2.88	1.76
100	108	41	0.37963	0.62037	87	313	2.9	1.62
