# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2022
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  465     0.00465 0.99535 99768   6791369 67.91
1       99535   44      0.00045 0.99955 99513   6691601 67.23
2       99491   30      0.00030 0.99970 99476   6592088 66.26
3       99461   25      0.00025 0.99975 99449   6492612 65.28
4       99436   18      0.00019 0.99981 99427   6393164 64.29
5       99418   18      0.00018 0.99982 99409   6293737 63.31
6       99400   18      0.00018 0.99982 99391   6194328 62.32
7       99382   16      0.00016 0.99984 99374   6094937 61.33
8       99366   16      0.00016 0.99984 99358   5995563 60.34
9       99350   15      0.00015 0.99985 99343   5896205 59.35
10      99335   18      0.00018 0.99982 99326   5796862 58.36
11      99317   21      0.00021 0.99979 99307   5697536 57.37
12      99296   22      0.00022 0.99978 99285   5598229 56.38
13      99274   29      0.00029 0.99971 99260   5498944 55.39
14      99245   38      0.00039 0.99961 99227   5399684 54.41
15      99207   48      0.00048 0.99952 99184   5300457 53.43
16      99159   50      0.00050 0.99950 99135   5201274 52.45
17      99109   60      0.00061 0.99939 99081   5102139 51.48
18      99049   91      0.00092 0.99908 99006   5003058 50.51
19      98958   117     0.00118 0.99882 98902   4904053 49.56
20      98841   155     0.00156 0.99844 98766   4805150 48.61
21      98686   166     0.00168 0.99832 98603   4706385 47.69
22      98520   158     0.00161 0.99839 98442   4607782 46.77
23      98362   182     0.00185 0.99815 98272   4509340 45.84
24      98180   190     0.00193 0.99807 98087   4411068 44.93
25      97990   222     0.00226 0.99774 97880   4312981 44.01
26      97768   210     0.00215 0.99785 97664   4215101 43.11
27      97558   240     0.00245 0.99755 97440   4117437 42.21
28      97318   266     0.00273 0.99727 97186   4019997 41.31
29      97052   273     0.00282 0.99718 96917   3922811 40.42
30      96779   302     0.00313 0.99687 96630   3825894 39.53
31      96477   309     0.00321 0.99679 96324   3729264 38.65
32      96168   333     0.00347 0.99653 96005   3632940 37.78
33      95835   385     0.00402 0.99598 95646   3536936 36.91
34      95450   424     0.00444 0.99556 95241   3441290 36.05
35      95026   462     0.00486 0.99514 94797   3346048 35.21
36      94564   467     0.00494 0.99506 94332   3251252 34.38
37      94097   506     0.00538 0.99462 93849   3156919 33.55
38      93591   578     0.00618 0.99382 93307   3063071 32.73
39      93013   637     0.00684 0.99316 92699   2969763 31.93
40      92376   678     0.00734 0.99266 92038   2877064 31.15
41      91698   671     0.00732 0.99268 91365   2785026 30.37
42      91027   730     0.00802 0.99198 90667   2693661 29.59
43      90297   801     0.00887 0.99113 89900   2602994 28.83
44      89496   823     0.00919 0.99081 89087   2513094 28.08
45      88673   863     0.00974 0.99026 88244   2424007 27.34
46      87810   875     0.00997 0.99003 87373   2335763 26.60
47      86935   883     0.01016 0.98984 86496   2248390 25.86
48      86052   943     0.01095 0.98905 85584   2161893 25.12
49      85109   975     0.01146 0.98854 84626   2076309 24.40
50      84134   1051    0.01249 0.98751 83609   1991683 23.67
51      83083   979     0.01178 0.98822 82592   1908074 22.97
52      82104   1009    0.01229 0.98771 81605   1825482 22.23
53      81095   1099    0.01355 0.98645 80553   1743878 21.50
54      79996   1200    0.01500 0.98500 79404   1663324 20.79
55      78796   1296    0.01644 0.98356 78152   1583920 20.10
56      77500   1285    0.01658 0.98342 76861   1505769 19.43
57      76215   1381    0.01812 0.98188 75532   1428908 18.75
58      74834   1463    0.01955 0.98045 74111   1353376 18.09
59      73371   1575    0.02146 0.97854 72594   1279265 17.44
60      71796   1709    0.02380 0.97620 70948   1206671 16.81
61      70087   1724    0.02460 0.97540 69230   1135724 16.20
62      68363   1839    0.02690 0.97310 67453   1066493 15.60
63      66524   1955    0.02939 0.97061 65554   999040  15.02
