# Возраст в годах, Числа доживающих до возраста х лет , Числа умирающих при переходе от возраста x к возрасту х+1 лет , Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lх, dх, qх, pх, Lх, Tх, eх

		0	100000	14708	0.14708	0.85292	90957	5037112	50.37
		1	85292	5579	0.06541	0.93459	81261	4946155	57.99
		2	79713	2483	0.03115	0.96885	77931	4864894	61.03
		3	77230	1329	0.01721	0.98279	76295	4786963	61.98
		4	75901	824	0.01086	0.98914	75314	4710668	62.06
									
		5	75077	646	0.00861	0.99139	74741	4635354	61.74
		6	74431	504	0.00677	0.99323	74168	4560613	61.27
		7	73927	393	0.00532	0.99468	73723	4486445	60.69
		8	73534	310	0.00421	0.99579	73373	4412722	60.01
		9	73224	250	0.00342	0.99658	73095	4339349	59.26
									
		10	72974	212	0.00290	0.99710	72865	4266254	58.46
		11	72762	190	0.00261	0.99739	72666	4193389	57.63
		12	72572	183	0.00252	0.99748	72481	4120723	56.78
		13	72389	187	0.00259	0.99741	72297	4048242	55.92
		14	72202	201	0.00278	0.99722	72103	3975945	55.07
									
		15	72001	220	0.00305	0.99695	71893	3903842	54.22
		16	71781	241	0.00336	0.99664	71663	3831949	53.38
		17	71540	262	0.00366	0.99634	71411	3760286	52.56
		18	71278	280	0.00393	0.99607	71139	3688875	51.75
		19	70998	292	0.00411	0.99589	70853	3617736	50.96
									
		20	70706	294	0.00416	0.99584	70559	3546883	50.16
		21	70412	300	0.00426	0.99574	70262	3476324	49.37
		22	70112	304	0.00434	0.99566	69960	3406062	48.58
		23	69808	308	0.00441	0.99559	69654	3336102	47.79
		24	69500	311	0.00447	0.99553	69345	3266448	47.00
									
		25	69189	313	0.00452	0.99548	69033	3197103	46.21
		26	68876	315	0.00458	0.99542	68719	3128070	45.42
		27	68561	317	0.00463	0.99537	68403	3059351	44.62
		28	68244	320	0.00469	0.99531	68084	2990948	43.83
		29	67924	323	0.00476	0.99524	67763	2922864	43.03
									
		30	67601	330	0.00488	0.99512	67437	2855101	42.23
		31	67271	336	0.00499	0.99501	67104	2787664	41.44
		32	66935	344	0.00514	0.99486	66764	2720560	40.64
		33	66591	354	0.00531	0.99469	66415	2653796	39.85
		34	66237	362	0.00547	0.99453	66057	2587381	39.06
									
		35	65875	372	0.00564	0.99436	65690	2521324	38.27
		36	65503	379	0.00579	0.99421	65315	2455634	37.49
		37	65124	386	0.00593	0.99407	64932	2390319	36.70
		38	64738	394	0.00608	0.99392	64542	2325387	35.92
		39	64344	401	0.00623	0.99377	64144	2260845	35.14
									
		40	63943	405	0.00634	0.99366	63741	2196701	34.35
