# Возраст в годах, Числа доживающих до возраста х лет , Числа умирающих при переходе от возраста x к возрасту х+1 лет , Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lх, dх, qх, pх, Lх, Tх, eх

		89	3465	666	0.19225	0.80775	3124	13469	3.89
									
		90	2799	568	0.20302	0.79698	2507	10345	3.70
		91	2231	478	0.21417	0.78583	1985	7838	3.51
		92	1753	396	0.22573	0.77427	1549	5853	3.34
		93	1357	323	0.23770	0.76230	1190	4304	3.17
		94	1034	259	0.25008	0.74992	900	3114	3.01
									
		95	775	204	0.26287	0.73713	669	2214	2.86
		96	571	158	0.27608	0.72392	488	1545	2.71
		97	413	120	0.28972	0.71028	350	1057	2.56
		98	293	89	0.30377	0.69623	247	707	2.41
		99	204	65	0.31824	0.68176	170	460	2.25
		100	139	46	0.33313	0.66687	115	290	2.09

