# Возраст в годах, Числа доживающих до возраста х лет , Числа умирающих при переходе от возраста x к возрасту х+1 лет , Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lх, dх, qх, pх, Lх, Tх, eх

		89	6569	993	0.15121	0.84879	6064	31655	4.82
									
		90	5576	891	0.15971	0.84029	5123	25591	4.59
		91	4685	790	0.16855	0.83145	4282	20468	4.37
		92	3895	692	0.17775	0.82225	3541	16186	4.16
		93	3203	600	0.18732	0.81268	2896	12645	3.95
		94	2603	513	0.19727	0.80273	2340	9749	3.75
									
		95	2090	434	0.20760	0.79240	1867	7409	3.55
		96	1,656	362	0.21832	0.78168	1469	5542	3.35
		97	1294	297	0.22944	0.77056	1141	4073	3.15
		98	997	240	0.24097	0.75903	873	2932	2.94
		99	757	191	0.25291	0.74709	658	2059	2.72
		100	566	150	0.26527	0.73473	488	1401	2.48

