# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  24530   0.24530 0.75470 87735   3190824 31.91
1       75470   9348    0.12387 0.87613 70796   3103089 41.12
2       66122   4487    0.06786 0.93214 63879   3032293 45.86
3       61635   2551    0.04139 0.95861 60360   2968414 48.16
4       59084   1653    0.02798 0.97202 58258   2908055 49.22
5       57431   1177    0.02049 0.97951 56810   2849797 49.62
6       56254   882     0.01568 0.98432 55792   2792987 49.65
7       55372   680     0.01228 0.98772 55018   2737195 49.43
8       54692   534     0.00976 0.99024 54414   2682177 49.04
9       54158   425     0.00786 0.99214 53938   2627763 48.52
10      53733   347     0.00645 0.99355 53554   2573825 47.90
11      53386   292     0.00547 0.99453 53236   2520271 47.21
12      53094   256     0.00482 0.99518 52964   2467035 46.47
13      52838   234     0.00444 0.99556 52720   2414071 45.69
14      52604   224     0.00426 0.99574 52492   2361352 44.89
15      52380   222     0.00424 0.99576 52269   2308860 44.08
16      52158   227     0.00436 0.99564 52045   2256591 43.26
17      51931   239     0.00459 0.99541 51813   2204546 42.45
18      51692   254     0.00492 0.99508 51566   2152733 41.65
19      51438   274     0.00533 0.99467 51303   2101167 40.85
20      51164   296     0.00579 0.99421 51018   2049864 40.06
21      50868   319     0.00627 0.99373 50710   1998846 39.29
22      50549   340     0.00672 0.99328 50381   1948136 38.54
23      50209   358     0.00713 0.99287 50031   1897755 37.80
24      49851   373     0.00748 0.99252 49666   1847724 37.06
25      49478   384     0.00776 0.99224 49287   1798058 36.34
26      49094   393     0.00801 0.99199 48898   1748771 35.62
27      48701   402     0.00826 0.99174 48501   1699873 34.90
28      48299   411     0.00851 0.99149 48094   1651372 34.19
29      47888   421     0.00879 0.99121 47678   1603278 33.48
30      47467   431     0.00908 0.99092 47252   1555600 32.77
31      47036   441     0.00938 0.99062 46816   1508347 32.07
32      46595   450     0.00966 0.99034 46371   1461531 31.37
33      46145   459     0.00994 0.99006 45916   1415160 30.67
34      45686   466     0.01021 0.98979 45454   1369244 29.97
35      45220   474     0.01047 0.98953 44984   1323791 29.27
36      44746   481     0.01076 0.98924 44506   1278807 28.58
37      44265   491     0.01109 0.98891 44020   1234301 27.88
38      43774   502     0.01146 0.98854 43524   1190280 27.19
39      43272   515     0.01191 0.98809 43016   1146756 26.50
40      42757   531     0.01242 0.98758 42493   1103741 25.81
41      42226   549     0.01300 0.98700 41953   1061248 25.13
42      41677   569     0.01364 0.98636 41394   1019295 24.46
43      41108   590     0.01436 0.98564 40815   977900  23.79
44      40518   612     0.01511 0.98489 40214   937086  23.13
45      39906   635     0.01590 0.98410 39590   896872  22.47
46      39271   656     0.01670 0.98330 38945   857281  21.83
47      38615   675     0.01747 0.98253 38279   818337  21.19
48      37940   691     0.01821 0.98179 37596   780058  20.56
49      37249   706     0.01895 0.98105 36897   742462  19.93
50      36543   720     0.01970 0.98030 36184   705565  19.31
51      35823   735     0.02053 0.97947 35457   669381  18.69
52      35088   754     0.02149 0.97851 34713   633924  18.07
53      34334   777     0.02263 0.97737 33948   599211  17.45
54      33557   804     0.02396 0.97604 33157   565263  16.84
55      32753   836     0.02551 0.97449 32338   532106  16.25
56      31917   870     0.02726 0.97274 31485   499768  15.66
57      31047   906     0.02919 0.97081 30597   468283  15.08
58      30141   943     0.03129 0.96871 29673   437686  14.52
59      29198   979     0.03354 0.96646 28711   408014  13.97
60      28219   1014    0.03592 0.96408 27715   379302  13.44
61      27205   1045    0.03842 0.96158 26685   351587  12.92
62      26160   1073    0.04101 0.95899 25626   324902  12.42
63      25087   1097    0.04372 0.95628 24540   299277  11.93
64      23990   1117    0.04657 0.95343 23433   274736  11.45
65      22873   1135    0.04961 0.95039 22307   251303  10.99
66      21738   1151    0.05294 0.94706 21164   228996  10.53
67      20587   1166    0.05662 0.94338 20005   207833  10.10
68      19421   1179    0.06070 0.93930 18832   187827  9.67
69      18242   1189    0.06518 0.93482 17648   168995  9.26
70      17053   1194    0.06999 0.93001 16456   151347  8.88
71      15859   1188    0.07494 0.92506 15264   134891  8.51
72      14671   1172    0.07989 0.92011 14083   119627  8.15
73      13499   1144    0.08477 0.91523 12924   105544  7.82
74      12355   1107    0.08958 0.91042 11798   92619   7.50
75      11248   1063    0.09448 0.90552 10713   80821   7.19
76      10185   1016    0.09979 0.90021 9673    70109   6.88
77      9169    970     0.10577 0.89423 8680    60435   6.59
78      8199    923     0.11259 0.88741 7734    51755   6.31
79      7276    875     0.12028 0.87972 6834    44022   6.05
80      6401    823     0.12864 0.87136 5985    37187   5.81
81      5578    765     0.13720 0.86280 5190    31203   5.59
82      4813    700     0.14548 0.85452 4457    26012   5.40
83      4113    630     0.15306 0.84694 3792    21555   5.24
84      3483    556     0.15962 0.84038 3199    17763   5.10
85      2927    483     0.16505 0.83495 2680    14564   4.98
86      2444    414     0.16944 0.83056 2232    11884   4.86
87      2030    351     0.17292 0.82708 1850    9653    4.76
88      1679    295     0.17566 0.82434 1527    7803    4.65
89      1384    246     0.17781 0.82219 1257    6276    4.53
90      1138    204     0.17952 0.82048 1033    5019    4.41
91      934     169     0.18096 0.81904 847     3986    4.27
92      765     139     0.18227 0.81773 693     3139    4.10
93      626     115     0.18357 0.81643 567     2446    3.91
94      511     95      0.18498 0.81502 462     1879    3.68
95      416     78      0.18660 0.81340 376     1417    3.41
96      338     64      0.18851 0.81149 305     1042    3.08
97      274     52      0.19078 0.80922 247     737     2.69
98      222     43      0.19347 0.80653 200     490     2.21
99      179     35      0.19660 0.80340 161     290     1.62
100     144     29      0.20021 0.79979 129     129     0.90
