# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 132-133
# №67 1907-1910 II вариант
# Таблица построена для православного населения 50 губерний б. Европейской России по данным об умерших за 1907—1910 гг. и данным о родившихся за 1785—1910 гг.

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

0	100000	24310	0.2431	0.7569	84402	3397795	33.98	30
1	75690	6595	0.08713	0.91287	72043	3313393	43.78	50.17
2	69095	3379	0.0489	0.9511	67219	3241350	46.91	53.44
3	65716	2099	0.03194	0.96806	64587	3174131	48.3	54.34
4	63617	1491	0.02344	0.97656	62827	3109544	48.88	54.45
5	62126	1054	0.01697	0.98303	61570	3046717	49.04	54.21
6	61072	792	0.01297	0.98703	61656	2985147	48.88	53.73
7	60280	585	0.0097	0.9903	59974	2924491	48.52	53.11
8	59695	463	0.00776	0.99224	59456	2864517	47.99	52.39
9	59232	388	0.00655	0.99345	59033	2805061	47.36	51.61
10	58844	335	0.00569	0.99431	58672	2746028	46.67	50.8
11	58509	298	0.00509	0.99491	58358	2687356	45.93	49.96
12	58211	277	0.00476	0.99524	58072	2628998	45.16	49.09
13	57934	282	0.00487	0.99513	57795	2570926	44.38	48.22
14	57652	319	0.00553	0.99447	57496	2513131	43.59	47.35
15	57333	380	0.00663	0.99337	57147	2455635	42.83	46.5
16	56953	438	0.00769	0.99231	56738	2398488	42.11	45.67
17	56515	472	0.00835	0.99165	56282	2341750	41.44	44.87
18	56043	475	0.00848	0.99152	55806	2285468	40.78	44.09
19	55568	484	0.00871	0.99129	55327	2229602	40.12	43.3
20	55084	492	0.00893	0.99107	54839	2174335	39.47	42.51
21	54592	505	0.00925	0.99075	54341	2119496	38.82	41.73
22	54087	507	0.00937	0.99063	53834	2065155	38.18	40.96
23	53580	511	0.00954	0.99046	53324	2011321	37.54	40.18
24	53069	512	0.00965	0.99035	52812	1957997	36.9	39.4
25	52557	512	0.00974	0.99026	52300	1905185	36.25	38.62
26	52045	511	0.00982	0.99018	51789	1852885	35.6	37.84
27	51534	511	0.00992	0.99008	51279	1801096	34.95	37.06
28	51023	511	0.01002	0.98998	50768	1749817	34.29	36.27
29	50512	511	0.01012	0.98988	50257	1699049	33.64	35.49
30	50001	511	0.01022	0.98978	49746	1648792	32.98	34.7
31	49490	512	0.01035	0.98965	49234	1599046	32.31	33.91
32	48978	513	0.01047	0.98953	48721	1549812	31.64	33.12
33	48465	518	0.01069	0.98931	48206	1501091	30.97	32.33
34	47947	524	0.01093	0.98907	47687	1452885	30.3	31.55
35	47423	534	0.01126	0.98874	47157	1405198	29.63	30.76
36	46889	546	0.01164	0.98836	46617	1358041	28.96	29.98
37	46343	559	0.01206	0.98794	46065	1311424	28.3	29.2
38	45784	570	0.01245	0.98755	45500	1265359	27.64	28.42
39	45214	580	0.01283	0.98717	44925	1219859	26.98	27.65
40	44634	585	0.01311	0.98689	44341	1174934	26.32	26.88
41	44049	587	0.01333	0.98667	43755	1130593	25.67	26.11
42	43462	588	0.01353	0.98647	43168	1086838	25.01	25.35
43	42874	586	0.01367	0.98633	42581	1043670	24.34	24.58
44	42288	585	0.01383	0.98617	41996	1001089	23.67	23.81
45	41703	588	0.0141	0.9859	41410	959093	23	23.04
46	41115	594	0.01445	0.98555	40820	917683	22.32	22.27
47	40521	607	0.01498	0.98502	40219	876863	21.64	21.5
48	39914	624	0.01563	0.98437	39604	836644	20.96	20.74
49	39290	648	0.01649	0.98351	38968	797040	20.29	19.99
50	38642	677	0.01752	0.98248	38306	758072	19.62	19.24
51	37965	709	0.01868	0.98132	37613	719766	18.96	18.51
52	37256	744	0.01997	0.98003	36887	682153	18.31	17.78
53	36512	778	0.02131	0.97869	36126	645266	17.67	17.07
54	35734	814	0.02278	0.97722	35330	609140	17.05	16.38
55	34920	851	0.02437	0.97563	34497	573810	16.43	15.7
56	34069	891	0.02615	0.97385	33626	539313	15.83	15.03
57	33178	932	0.02809	0.97191	32715	505687	15.24	14.38
58	32246	974	0.03021	0.96979	31762	472972	14.67	13.75
59	31272	1014	0.03243	0.96757	30768	441210	14.11	13.13
60	30258	1051	0.03473	0.96527	29736	410442	13.56	12.53
61	29207	1089	0.03729	0.96271	28666	380706	13.03	11.94
62	28118	1124	0.03997	0.96003	27559	352040	12.52	11.38
63	26994	1159	0.04294	0.95706	26418	324481	12.02	10.82
64	25835	1193	0.04618	0.95382	25242	298063	11.54	10.29
65	24642	1225	0.04971	0.95029	24031	272821	11.07	9.78
66	23417	1248	0.05329	0.94671	22794	248790	10.62	9.28
67	22169	1266	0.05711	0.94289	21537	225996	10.19	8.81
