# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 132-133
# №67 1907-1910 II вариант
# Таблица построена для православного населения 50 губерний б. Европейской России по данным об умерших за 1907—1910 гг. и данным о родившихся за 1785—1910 гг.

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

0	100000	27560	0.2756	0.7244	81971	3190175	31.9	25.47
1	72440	6686	0.0923	0.9077	68540	3108204	42.91	48.67
2	65754	3353	0.05099	0.94901	63883	3039664	46.23	51.72
3	62401	2048	0.03282	0.96718	61297	2975781	47.69	52.58
4	60353	1440	0.02386	0.97614	59590	2914484	48.29	52.69
5	58913	1013	0.01719	0.98281	58377	2854894	48.46	52.44
6	57900	758	0.01309	0.98691	57502	2796517	48.3	51.97
7	57142	565	0.00989	0.99011	56847	2739015	47.93	51.36
8	56577	455	0.00804	0.99196	56342	2682168	47.41	50.65
9	56122	384	0.00684	0.99316	55925	2625826	46.79	49.88
10	55738	331	0.00594	0.99406	55568	2569901	46.11	49.08
11	55407	286	0.00516	0.99484	55261	2514333	45.38	48.24
12	55121	257	0.00466	0.99534	54990	2459072	44.61	47.39
13	54864	249	0.00454	0.99546	54741	2404082	43.82	46.51
14	54615	271	0.00496	0.99504	54483	2349341	43.02	45.64
15	54344	323	0.00594	0.99406	54186	2294858	42.23	44.77
16	54021	367	0.00679	0.99321	53841	2240672	41.48	43.94
17	53654	397	0.0074	0.9926	53458	2186831	40.76	43.12
18	53257	411	0.00772	0.99228	53053	2133373	40.06	42.31
19	52846	413	0.00782	0.99218	52641	2080320	39.37	41.52
20	52433	433	0.00826	0.99174	52217	2027679	38.67	40.72
21	52000	442	0.0085	0.9915	51780	1975462	37.99	39.93
22	51558	446	0.00865	0.99135	51335	1923682	37.31	39.15
23	51112	449	0.00878	0.99122	50888	1872347	36.63	38.36
24	50663	451	0.0089	0.9911	50438	1821459	35.95	37.58
25	50212	451	0.00898	0.99102	49986	1771021	35.27	36.8
26	49761	451	0.00906	0.99094	49536	1721035	34.59	36.01
27	49310	451	0.00915	0.99085	49084	1671499	33.9	35.23
28	48859	454	0.00929	0.99071	48632	1622415	33.21	34.44
