Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  25214   0.25214 0.74786 87393   3258024 32.58
1       74786   9555    0.12777 0.87223 70009   3170631 42.40
2       65231   4422    0.06778 0.93222 63020   3100622 47.53
3       60809   2330    0.03832 0.96168 59644   3037602 49.95
4       58479   1356    0.02320 0.97680 57801   2977958 50.92
5       57123   855     0.01497 0.98503 56663   2920157 51.12
6       56268   576     0.01024 0.98976 55962   2863494 50.89
7       55692   411     0.00738 0.99262 55475   2807533 50.41
8       55281   311     0.00562 0.99438 55119   2752057 49.78
9       54970   249     0.00453 0.99547 54841   2696939 49.06
10      54721   212     0.00388 0.99612 54613   2642097 48.28
11      54509   194     0.00355 0.99645 54411   2587485 47.47
12      54315   189     0.00348 0.99652 54221   2533074 46.64
13      54126   196     0.00362 0.99638 54029   2478853 45.80
14      53930   213     0.00396 0.99604 53825   2424824 44.96
15      53717   237     0.00442 0.99558 53601   2370999 44.14
16      53480   265     0.00496 0.99504 53350   2317398 43.33
17      53215   290     0.00544 0.99456 53072   2264048 42.55
18      52925   306     0.00577 0.99423 52773   2210977 41.78
19      52619   311     0.00591 0.99409 52464   2158204 41.02
20      52308   307     0.00587 0.99413 52154   2105740 40.26
21      52001   302     0.00581 0.99419 51850   2053586 39.49
22      51699   300     0.00580 0.99420 51549   2001736 38.72
23      51399   302     0.00588 0.99412 51248   1950187 37.94
24      51097   310     0.00606 0.99394 50943   1898939 37.16
25      50787   324     0.00638 0.99362 50626   1847996 36.39
26      50463   339     0.00672 0.99328 50295   1797370 35.62
27      50124   354     0.00707 0.99293 49948   1747075 34.86
28      49770   369     0.00741 0.99259 49587   1697127 34.10
29      49401   381     0.00771 0.99229 49211   1647540 33.35
30      49020   390     0.00796 0.99204 48826   1598329 32.61
31      48630   402     0.00827 0.99173 48430   1549503 31.86
32      48228   416     0.00863 0.99137 48021   1501073 31.12
33      47812   433     0.00905 0.99095 47597   1453052 30.39
34      47379   452     0.00953 0.99047 47154   1405455 29.66
35      46927   464     0.00989 0.99011 46696   1358300 28.94
36      46463   484     0.01042 0.98958 46223   1311604 28.23
37      45979   503     0.01093 0.98907 45729   1265381 27.52
38      45476   518     0.01139 0.98861 45218   1219652 26.82
39      44958   531     0.01181 0.98819 44693   1174434 26.12
40      44427   541     0.01218 0.98782 44158   1129741 25.43
41      43886   555     0.01264 0.98736 43610   1085583 24.74
42      43331   572     0.01319 0.98681 43047   1041974 24.05
43      42759   593     0.01387 0.98613 42465   998927  23.36
44      42166   620     0.01470 0.98530 41858   956462  22.68
45      41546   648     0.01561 0.98439 41225   914604  22.01
46      40898   681     0.01665 0.98335 40560   873380  21.36
47      40217   713     0.01773 0.98227 39863   832819  20.71
48      39504   744     0.01883 0.98117 39134   792956  20.07
49      38760   772     0.01992 0.98008 38376   753822  19.45
50      37988   783     0.02060 0.97940 37598   715446  18.83
51      37205   806     0.02167 0.97833 36804   677848  18.22
52      36399   829     0.02278 0.97722 35986   641044  17.61
53      35570   852     0.02395 0.97605 35146   605058  17.01
54      34718   875     0.02521 0.97479 34282   569912  16.42
55      33843   878     0.02595 0.97405 33405   535630  15.83
56      32965   903     0.02740 0.97260 32516   502225  15.24
57      32062   929     0.02898 0.97102 31600   469710  14.65
58      31133   957     0.03073 0.96927 30657   438110  14.07
59      30176   985     0.03266 0.96734 29686   407453  13.50
60      29191   1013    0.03472 0.96528 28687   377767  12.94
61      28178   1045    0.03707 0.96293 27658   349080  12.39
62      27133   1076    0.03965 0.96035 26598   321422  11.85
63      26057   1107    0.04250 0.95750 25506   294825  11.31
64      24950   1139    0.04565 0.95435 24382   269318  10.79
65      23811   1152    0.04839 0.95161 23237   244936  10.29
66      22659   1186    0.05235 0.94765 22069   221699  9.78
67      21473   1222    0.05689 0.94311 20865   199630  9.30
68      20251   1257    0.06209 0.93791 19625   178765  8.83
69      18994   1290    0.06794 0.93206 18351   159140  8.38
70      17704   1309    0.07396 0.92604 17051   140789  7.95
71      16395   1321    0.08059 0.91941 15735   123738  7.55
72      15074   1314    0.08718 0.91282 14416   108003  7.16
73      13760   1287    0.09354 0.90646 13114   93588   6.80
74      12473   1244    0.09970 0.90030 11847   80474   6.45
75      11229   1183    0.10531 0.89469 10633   68627   6.11
76      10046   1128    0.11233 0.88767 9478    57995   5.77
77      8918    1077    0.12076 0.87924 8375    48517   5.44
78      7841    1028    0.13108 0.86892 7323    40142   5.12
79      6813    978     0.14355 0.85645 6319    32819   4.82
80      5835    909     0.15586 0.84414 5375    26500   4.54
81      4926    843     0.17120 0.82880 4498    21125   4.29
82      4083    762     0.18668 0.81332 3695    16627   4.07
83      3321    669     0.20130 0.79870 2978    12932   3.89
84      2652    568     0.21425 0.78575 2359    9953    3.75
85      2084    463     0.22199 0.77801 1844    7594    3.64
86      1621    374     0.23067 0.76933 1427    5750    3.55
87      1247    296     0.23753 0.76247 1093    4323    3.47
88      951     231     0.24282 0.75718 831     3230    3.40
89      720     178     0.24685 0.75315 627     2399    3.33
90      542     135     0.24992 0.75008 471     1772    3.27
91      407     103     0.25234 0.74766 353     1301    3.20
92      304     77      0.25441 0.74559 264     948     3.12
93      227     58      0.25640 0.74360 197     684     3.01
94      169     44      0.25854 0.74146 146     487     2.88
95      125     33      0.26103 0.73897 108     341     2.73
96      92      24      0.26407 0.73593 79      234     2.54
97      68      18      0.26779 0.73221 59      154     2.27
98      50      14      0.27231 0.72769 43      96      1.91
99      36      10      0.27772 0.72228 31      53      1.47
100     26      7       0.28408 0.71592 22      22      0.86
