Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  23600   0.23600 0.76400 88200   3772988 37.73
1       76400   9266    0.12128 0.87872 71767   3684788 48.23
2       67134   4357    0.06489 0.93511 64956   3613021 53.82
3       62777   2310    0.03679 0.96321 61622   3548066 56.52
4       60467   1344    0.02223 0.97777 59795   3486444 57.66
5       59123   845     0.01429 0.98571 58668   3426649 57.96
6       58278   567     0.00972 0.99028 57976   3367981 57.79
7       57711   403     0.00698 0.99302 57499   3310005 57.35
8       57308   303     0.00528 0.99472 57150   3252506 56.75
9       57005   241     0.00422 0.99578 56880   3195356 56.05
10      56764   203     0.00357 0.99643 56660   3138476 55.29
11      56561   181     0.00320 0.99680 56469   3081816 54.49
12      56380   171     0.00304 0.99696 56294   3025347 53.66
13      56209   171     0.00303 0.99697 56124   2969053 52.82
14      56038   177     0.00315 0.99685 55950   2912929 51.98
15      55861   188     0.00336 0.99664 55768   2856979 51.14
16      55673   201     0.00360 0.99640 55574   2801211 50.32
17      55472   213     0.00384 0.99616 55366   2745637 49.50
18      55259   223     0.00403 0.99597 55148   2690271 48.68
19      55036   229     0.00416 0.99584 54922   2635123 47.88
20      54807   232     0.00423 0.99577 54691   2580201 47.08
21      54575   234     0.00429 0.99571 54458   2525510 46.28
22      54341   237     0.00437 0.99563 54223   2471051 45.47
23      54104   242     0.00448 0.99552 53984   2416829 44.67
24      53862   249     0.00462 0.99538 53738   2362845 43.87
25      53613   257     0.00480 0.99520 53485   2309107 43.07
26      53356   265     0.00497 0.99503 53224   2255622 42.27
27      53091   272     0.00513 0.99487 52956   2202398 41.48
28      52819   277     0.00525 0.99475 52681   2149442 40.69
29      52542   281     0.00535 0.99465 52402   2096761 39.91
30      52261   284     0.00544 0.99456 52119   2044359 39.12
31      51977   289     0.00556 0.99444 51833   1992240 38.33
32      51688   297     0.00574 0.99426 51540   1940407 37.54
33      51391   307     0.00598 0.99402 51239   1888867 36.75
34      51084   321     0.00628 0.99372 50925   1837628 35.97
35      50763   336     0.00661 0.99339 50596   1786704 35.20
36      50427   349     0.00693 0.99307 50253   1736107 34.43
37      50078   359     0.00718 0.99282 49899   1685854 33.66
38      49719   365     0.00735 0.99265 49537   1635955 32.90
39      49354   367     0.00744 0.99256 49171   1586418 32.14
40      48987   366     0.00748 0.99252 48804   1537247 31.38
41      48621   366     0.00753 0.99247 48438   1488444 30.61
42      48255   368     0.00763 0.99237 48071   1440005 29.84
43      47887   374     0.00780 0.99220 47701   1391934 29.07
44      47513   383     0.00807 0.99193 47322   1344233 28.29
