# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  10280   0.10280 0.89720 94860   5504562 55.05
1       89720   2236    0.02493 0.97507 88602   5409702 60.30
2       87484   734     0.00839 0.99161 87117   5321100 60.82
3       86750   356     0.00410 0.99590 86572   5233983 60.33
4       86394   241     0.00279 0.99721 86274   5147411 59.58
5       86153   206     0.00239 0.99761 86048   5061138 58.75
6       85947   197     0.00229 0.99771 85848   4975090 57.89
7       85750   192     0.00224 0.99776 85653   4889242 57.02
8       85558   182     0.00213 0.99787 85466   4803589 56.14
9       85376   165     0.00193 0.99807 85292   4718123 55.26
10      85211   145     0.00170 0.99830 85137   4632831 54.37
11      85066   129     0.00151 0.99849 85000   4547694 53.46
12      84937   120     0.00141 0.99859 84877   4462693 52.54
13      84817   119     0.00140 0.99860 84758   4377817 51.61
14      84698   125     0.00147 0.99853 84636   4293059 50.69
15      84573   139     0.00164 0.99836 84505   4208423 49.76
16      84434   159     0.00188 0.99812 84356   4123918 48.84
17      84275   183     0.00217 0.99783 84186   4039561 47.93
18      84092   209     0.00249 0.99751 83990   3955376 47.04
19      83883   236     0.00281 0.99719 83767   3871386 46.15
20      83647   260     0.00311 0.99689 83519   3787619 45.28
21      83387   282     0.00338 0.99662 83248   3704100 44.42
22      83105   301     0.00362 0.99638 82956   3620852 43.57
23      82804   318     0.00383 0.99617 82646   3537896 42.73
24      82486   331     0.00402 0.99598 82322   3455250 41.89
25      82155   343     0.00417 0.99583 81984   3372928 41.06
26      81812   352     0.00430 0.99570 81637   3290944 40.23
27      81460   359     0.00441 0.99559 81281   3209307 39.40
28      81101   365     0.00450 0.99550 80919   3128026 38.57
29      80736   370     0.00458 0.99542 80551   3047107 37.74
30      80366   374     0.00466 0.99534 80179   2966556 36.91
31      79992   380     0.00475 0.99525 79803   2886377 36.08
32      79612   387     0.00486 0.99514 79419   2806574 35.25
33      79225   396     0.00500 0.99500 79028   2727155 34.42
34      78829   408     0.00517 0.99483 78626   2648127 33.59
35      78421   422     0.00538 0.99462 78211   2569501 32.77
36      77999   440     0.00564 0.99436 77781   2491290 31.94
37      77559   460     0.00594 0.99406 77331   2413509 31.12
38      77099   484     0.00628 0.99372 76859   2336178 30.30
39      76615   511     0.00667 0.99333 76362   2259319 29.49
40      76104   540     0.00710 0.99290 75837   2182957 28.68
41      75564   571     0.00755 0.99245 75281   2107121 27.89
42      74993   603     0.00804 0.99196 74694   2031840 27.09
43      74390   636     0.00855 0.99145 74075   1957145 26.31
44      73754   671     0.00910 0.99090 73422   1883071 25.53
45      73083   709     0.00971 0.99029 72732   1809649 24.76
