# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1982
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1755    0.01755 0.98245 99123   7362732 73.63
1       98245   306     0.00311 0.99689 98092   7263609 73.93
2       97939   87      0.00089 0.99911 97896   7165517 73.16
3       97852   42      0.00043 0.99957 97831   7067622 72.23
4       97810   32      0.00033 0.99967 97794   6969791 71.26
5       97778   33      0.00034 0.99966 97762   6871997 70.28
6       97745   39      0.00040 0.99960 97726   6774235 69.31
7       97706   46      0.00047 0.99953 97683   6676509 68.33
8       97660   48      0.00050 0.99950 97636   6578826 67.36
9       97612   45      0.00047 0.99953 97589   6481190 66.40
10      97567   39      0.00040 0.99960 97547   6383601 65.43
11      97528   34      0.00034 0.99966 97511   6286054 64.45
12      97494   31      0.00032 0.99968 97478   6188543 63.48
13      97463   31      0.00032 0.99968 97448   6091064 62.50
14      97432   34      0.00035 0.99965 97415   5993617 61.52
15      97398   41      0.00042 0.99958 97378   5896201 60.54
16      97357   49      0.00050 0.99950 97333   5798823 59.56
17      97308   58      0.00060 0.99940 97280   5701490 58.59
18      97250   66      0.00068 0.99932 97218   5604210 57.63
19      97184   70      0.00072 0.99928 97149   5506993 56.67
20      97114   71      0.00073 0.99927 97079   5409844 55.71
21      97043   71      0.00073 0.99927 97007   5312765 54.75
22      96972   70      0.00072 0.99928 96937   5215758 53.79
23      96902   70      0.00073 0.99927 96867   5118821 52.82
24      96832   72      0.00075 0.99925 96796   5021954 51.86
25      96760   76      0.00079 0.99921 96722   4925157 50.90
26      96684   81      0.00083 0.99917 96644   4828435 49.94
27      96603   86      0.00089 0.99911 96561   4731791 48.98
28      96517   93      0.00096 0.99904 96471   4635231 48.03
29      96424   99      0.00103 0.99897 96375   4538760 47.07
30      96325   106     0.00110 0.99890 96273   4442385 46.12
31      96219   113     0.00118 0.99882 96163   4346112 45.17
32      96106   121     0.00126 0.99874 96046   4249949 44.22
33      95985   130     0.00135 0.99865 95921   4153903 43.28
34      95855   140     0.00146 0.99854 95786   4057982 42.33
35      95715   151     0.00158 0.99842 95640   3962196 41.40
36      95564   163     0.00171 0.99829 95484   3866555 40.46
37      95401   177     0.00185 0.99815 95314   3771072 39.53
38      95224   192     0.00201 0.99799 95129   3675758 38.60
39      95032   208     0.00219 0.99781 94929   3580629 37.68
40      94824   225     0.00238 0.99762 94713   3485700 36.76
41      94599   243     0.00257 0.99743 94479   3390987 35.85
42      94356   261     0.00277 0.99723 94227   3296508 34.94
43      94095   280     0.00297 0.99703 93957   3202281 34.03
44      93815   299     0.00318 0.99682 93667   3108324 33.13
45      93516   318     0.00340 0.99660 93359   3014657 32.24
46      93198   340     0.00365 0.99635 93030   2921298 31.35
47      92858   366     0.00394 0.99606 92677   2828268 30.46
48      92492   397     0.00429 0.99571 92296   2735591 29.58
49      92095   432     0.00469 0.99531 91882   2643295 28.70
50      91663   472     0.00515 0.99485 91430   2551412 27.83
51      91191   515     0.00564 0.99436 90937   2459982 26.98
52      90676   559     0.00616 0.99384 90400   2369045 26.13
53      90117   603     0.00669 0.99331 89819   2278645 25.29
54      89514   646     0.00721 0.99279 89195   2188825 24.45
55      88868   689     0.00775 0.99225 88527   2099631 23.63
56      88179   735     0.00834 0.99166 87816   2011104 22.81
57      87444   786     0.00899 0.99101 87056   1923288 21.99
58      86658   844     0.00974 0.99026 86241   1836233 21.19
59      85814   910     0.01060 0.98940 85365   1749991 20.39
60      84904   984     0.01159 0.98841 84419   1664627 19.61
61      83920   1066    0.01270 0.98730 83394   1580208 18.83
62      82854   1153    0.01392 0.98608 82285   1496814 18.07
63      81701   1245    0.01523 0.98477 81086   1414529 17.31
64      80456   1340    0.01666 0.98334 79794   1333443 16.57
65      79116   1441    0.01822 0.98178 78404   1253649 15.85
66      77675   1550    0.01995 0.98005 76909   1175244 15.13
67      76125   1668    0.02191 0.97809 75301   1098335 14.43
68      74457   1797    0.02414 0.97586 73570   1023034 13.74
69      72660   1938    0.02668 0.97332 71703   949464  13.07
70      70722   2089    0.02954 0.97046 69690   877761  12.41
71      68633   2246    0.03273 0.96727 67523   808070  11.77
72      66387   2405    0.03623 0.96377 65198   740547  11.16
73      63982   2563    0.04006 0.95994 62714   675350  10.56
74      61419   2719    0.04426 0.95574 60072   612636  9.97
75      58700   2873    0.04895 0.95105 57277   552564  9.41
76      55827   3033    0.05432 0.94568 54324   495287  8.87
77      52794   3197    0.06056 0.93944 51209   440963  8.35
78      49597   3365    0.06785 0.93215 47928   389754  7.86
79      46232   3526    0.07628 0.92372 44481   341825  7.39
80      42706   3664    0.08580 0.91420 40883   297344  6.96
81      39042   3752    0.09610 0.90390 37170   256461  6.57
82      35290   3769    0.10679 0.89321 33403   219290  6.21
83      31521   3701    0.11743 0.88257 29661   185887  5.90
84      27820   3550    0.12760 0.87240 26029   156225  5.62
85      24270   3326    0.13704 0.86296 22586   130196  5.36
86      20944   3051    0.14568 0.85432 19394   107610  5.14
87      17893   2747    0.15353 0.84647 16494   88215   4.93
88      15146   2433    0.16063 0.83937 13904   71722   4.74
89      12713   2124    0.16708 0.83292 11626   57818   4.55
90      10589   1832    0.17297 0.82703 9650    46192   4.36
91      8757    1563    0.17844 0.82156 7954    36543   4.17
92      7194    1321    0.18363 0.81637 6515    28588   3.97
93      5873    1108    0.18867 0.81133 5302    22074   3.76
94      4765    923     0.19370 0.80630 4289    16771   3.52
95      3842    764     0.19886 0.80114 3448    12482   3.25
96      3078    629     0.20426 0.79574 2753    9035    2.94
97      2449    514     0.21003 0.78997 2183    6281    2.56
98      1935    418     0.21625 0.78375 1719    4098    2.12
99      1517    338     0.22301 0.77699 1342    2380    1.57
100     1179    272     0.23038 0.76962 1038    1038    0.88
