# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1990
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  2072    0.02072 0.97928 98964   6205731 62.06
1       97928   270     0.00276 0.99724 97793   6106767 62.36
2       97658   156     0.00160 0.99840 97580   6008974 61.53
3       97502   122     0.00126 0.99874 97441   5911394 60.63
4       97380   115     0.00118 0.99882 97323   5813953 59.70
5       97265   97      0.00100 0.99900 97216   5716630 58.77
6       97168   96      0.00099 0.99901 97120   5619414 57.83
7       97072   91      0.00093 0.99907 97026   5522295 56.89
8       96981   83      0.00086 0.99914 96939   5425269 55.94
9       96898   77      0.00079 0.99921 96858   5328330 54.99
10      96821   54      0.00056 0.99944 96793   5231472 54.03
11      96767   56      0.00058 0.99942 96739   5134678 53.06
12      96711   60      0.00062 0.99938 96682   5037939 52.09
13      96651   68      0.00071 0.99929 96618   4941258 51.12
14      96583   86      0.00090 0.99910 96542   4844640 50.16
15      96497   120     0.00125 0.99875 96441   4748097 49.20
16      96377   178     0.00185 0.99815 96294   4651657 48.27
17      96199   259     0.00269 0.99731 96072   4555363 47.35
18      95940   241     0.00251 0.99749 95817   4459291 46.48
19      95699   191     0.00200 0.99800 95606   4363474 45.60
20      95508   304     0.00318 0.99682 95365   4267868 44.69
21      95204   402     0.00422 0.99578 95007   4172503 43.83
22      94802   398     0.00420 0.99580 94603   4077496 43.01
23      94404   392     0.00415 0.99585 94208   3982894 42.19
24      94012   392     0.00417 0.99583 93815   3888686 41.36
25      93620   369     0.00394 0.99606 93435   3794871 40.53
26      93251   380     0.00407 0.99593 93062   3701436 39.69
27      92871   387     0.00417 0.99583 92679   3608374 38.85
28      92484   409     0.00442 0.99558 92280   3515695 38.01
29      92075   410     0.00446 0.99554 91871   3423415 37.18
30      91665   442     0.00482 0.99518 91447   3331543 36.34
31      91223   471     0.00517 0.99483 90990   3240097 35.52
32      90752   495     0.00545 0.99455 90506   3149107 34.70
33      90257   517     0.00573 0.99427 90000   3058601 33.89
34      89740   519     0.00579 0.99421 89482   2968601 33.08
35      89221   555     0.00622 0.99378 88946   2879119 32.27
36      88666   576     0.00649 0.99351 88380   2790173 31.47
37      88090   604     0.00686 0.99314 87790   2701793 30.67
38      87486   633     0.00723 0.99277 87172   2614003 29.88
39      86853   670     0.00771 0.99229 86522   2526831 29.09
40      86183   719     0.00834 0.99166 85829   2440309 28.32
41      85464   810     0.00948 0.99052 85058   2354480 27.55
42      84654   705     0.00833 0.99167 84307   2269421 26.81
43      83949   939     0.01119 0.98881 83486   2185114 26.03
44      83010   857     0.01032 0.98968 82583   2101629 25.32
45      82153   964     0.01173 0.98827 81679   2019046 24.58
46      81189   1047    0.01290 0.98710 80663   1937367 23.86
47      80142   914     0.01140 0.98860 79692   1856704 23.17
48      79228   1203    0.01519 0.98481 78637   1777012 22.43
49      78025   1155    0.01480 0.98520 77447   1698376 21.77
50      76870   1181    0.01537 0.98463 76286   1620929 21.09
51      75689   1321    0.01745 0.98255 75032   1544643 20.41
52      74368   1276    0.01715 0.98285 73732   1469610 19.76
53      73092   1359    0.01860 0.98140 72416   1395879 19.10
54      71733   1370    0.01910 0.98090 71054   1323462 18.45
55      70363   1498    0.02129 0.97871 69620   1252408 17.80
56      68865   1519    0.02206 0.97794 68109   1182788 17.18
57      67346   1582    0.02349 0.97651 66562   1114679 16.55
58      65764   1676    0.02548 0.97452 64930   1048118 15.94
59      64088   1670    0.02606 0.97394 63260   983188  15.34
60      62418   1843    0.02952 0.97048 61504   919928  14.74
61      60575   1858    0.03068 0.96932 59654   858424  14.17
62      58717   2028    0.03453 0.96547 57711   798770  13.60
63      56689   2038    0.03595 0.96405 55675   741060  13.07
