# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  12930   0.12930 0.87070 93535   5143739 51.44
1       87070   3308    0.03799 0.96201 85416   5050204 58.00
2       83762   1184    0.01413 0.98587 83170   4964788 59.27
3       82578   574     0.00696 0.99304 82291   4881618 59.12
4       82004   362     0.00441 0.99559 81823   4799327 58.53
5       81642   277     0.00339 0.99661 81498   4717504 57.78
6       81365   236     0.00290 0.99710 81244   4636006 56.98
7       81129   212     0.00261 0.99739 81021   4554762 56.14
8       80917   193     0.00239 0.99761 80819   4473740 55.29
9       80724   176     0.00218 0.99782 80635   4392921 54.42
10      80548   161     0.00200 0.99800 80466   4312287 53.54
11      80387   151     0.00188 0.99812 80311   4231820 52.64
12      80236   146     0.00182 0.99818 80163   4151509 51.74
13      80090   148     0.00185 0.99815 80016   4071347 50.83
14      79942   156     0.00195 0.99805 79865   3991330 49.93
15      79786   169     0.00211 0.99789 79703   3911465 49.02
16      79617   186     0.00233 0.99767 79526   3831762 48.13
17      79431   205     0.00258 0.99742 79330   3752237 47.24
18      79226   225     0.00285 0.99715 79115   3672907 46.36
19      79001   245     0.00310 0.99690 78880   3593792 45.49
20      78756   264     0.00335 0.99665 78626   3514912 44.63
21      78492   283     0.00360 0.99640 78352   3436286 43.78
22      78209   303     0.00387 0.99613 78059   3357934 42.94
23      77906   324     0.00416 0.99584 77746   3279875 42.10
24      77582   347     0.00447 0.99553 77410   3202129 41.27
25      77235   368     0.00476 0.99524 77053   3124718 40.46
26      76867   385     0.00501 0.99499 76676   3047666 39.65
27      76482   396     0.00517 0.99483 76285   2970990 38.85
28      76086   399     0.00524 0.99476 75887   2894706 38.05
29      75687   397     0.00525 0.99475 75488   2818819 37.24
30      75290   393     0.00521 0.99479 75093   2743331 36.44
31      74897   391     0.00522 0.99478 74702   2668238 35.63
32      74506   394     0.00529 0.99471 74310   2593536 34.81
33      74112   405     0.00546 0.99454 73911   2519226 33.99
34      73707   423     0.00574 0.99426 73497   2445316 33.18
35      73284   447     0.00610 0.99390 73063   2371819 32.36
36      72837   474     0.00651 0.99349 72602   2298756 31.56
37      72363   499     0.00690 0.99310 72116   2226154 30.76
38      71864   522     0.00727 0.99273 71605   2154038 29.97
39      71342   542     0.00760 0.99240 71073   2082433 29.19
40      70800   561     0.00793 0.99207 70521   2011361 28.41
41      70239   584     0.00831 0.99169 69949   1940840 27.63
42      69655   614     0.00881 0.99119 69351   1870890 26.86
43      69041   653     0.00946 0.99054 68718   1801540 26.09
44      68388   704     0.01029 0.98971 68041   1732821 25.34
45      67684   764     0.01129 0.98871 67307   1664781 24.60
46      66920   829     0.01240 0.98760 66511   1597473 23.87
47      66091   894     0.01353 0.98647 65649   1530963 23.16
48      65197   955     0.01464 0.98536 64724   1465313 22.48
49      64242   1007    0.01567 0.98433 63743   1400589 21.80
50      63235   1051    0.01662 0.98338 62713   1336847 21.14
51      62184   1089    0.01751 0.98249 61643   1274134 20.49
52      61095   1123    0.01839 0.98161 60536   1212491 19.85
53      59972   1158    0.01931 0.98069 59396   1151955 19.21
54      58814   1195    0.02032 0.97968 58220   1092559 18.58
55      57619   1237    0.02147 0.97853 57004   1034339 17.95
56      56382   1286    0.02281 0.97719 55743   977335  17.33
57      55096   1342    0.02436 0.97564 54430   921591  16.73
58      53754   1406    0.02616 0.97384 53057   867161  16.13
59      52348   1474    0.02816 0.97184 51617   814105  15.55
60      50874   1542    0.03031 0.96969 50108   762488  14.99
61      49332   1602    0.03247 0.96753 48535   712380  14.44
62      47730   1648    0.03453 0.96547 46909   663844  13.91
63      46082   1679    0.03643 0.96357 45245   616935  13.39
64      44403   1697    0.03822 0.96178 43556   571691  12.88
65      42706   1710    0.04004 0.95996 41852   528135  12.37
66      40996   1729    0.04217 0.95783 40134   486283  11.86
67      39267   1761    0.04485 0.95515 38390   446149  11.36
68      37506   1809    0.04823 0.95177 36606   407759  10.87
69      35697   1869    0.05237 0.94763 34768   371153  10.40
70      33828   1932    0.05712 0.94288 32867   336385  9.94
71      31896   1980    0.06207 0.93793 30909   303519  9.52
72      29916   1999    0.06681 0.93319 28917   272610  9.11
73      27917   1985    0.07110 0.92890 26922   243693  8.73
74      25932   1942    0.07487 0.92513 24957   216771  8.36
75      23990   1881    0.07840 0.92160 23044   191815  8.00
76      22109   1821    0.08236 0.91764 21194   168770  7.63
77      20288   1771    0.08729 0.91271 19399   147576  7.27
78      18517   1733    0.09359 0.90641 17648   128177  6.92
79      16784   1703    0.10148 0.89852 15930   110530  6.59
80      15081   1671    0.11082 0.88918 14242   94600   6.27
81      13410   1622    0.12095 0.87905 12594   80358   5.99
82      11788   1546    0.13115 0.86885 11007   67764   5.75
83      10242   1441    0.14069 0.85931 9512    56756   5.54
84      8801    1311    0.14897 0.85103 8134    47245   5.37
85      7490    1166    0.15568 0.84432 6895    39111   5.22
86      6324    1018    0.16090 0.83910 5803    32216   5.09
87      5306    875     0.16481 0.83519 4857    26413   4.98
88      4431    743     0.16761 0.83239 4049    21556   4.86
89      3688    625     0.16953 0.83047 3366    17507   4.75
90      3063    523     0.17079 0.82921 2794    14140   4.62
91      2540    436     0.17163 0.82837 2315    11347   4.47
